id;baslangic_durak_no;bitis_durak_no;cikis_zaman;varis_zaman;arac_no;ana_hat_no;alt_hat_no
61919;1413d;1414d;2021-07-06 00:59:00;2021-07-06 01:00:00;916;53;0
61920; ;T15a;2021-07-06 00:55:00;2021-07-06 01:00:00;68;10;0
61921; ;T9a;2021-07-06 00:55:00;2021-07-06 01:00:00;66;10;0
61922; ;T17d;2021-07-06 00:59:00;2021-07-06 01:00:00;54;10;0
61923;1414d;1415d;2021-07-06 01:00:00;2021-07-06 01:00:00;916;53;0
61924;2188a;2153d;2021-07-06 00:58:00;2021-07-06 01:00:00;411;79;0
61925; ;T16a;2021-07-06 00:56:00;2021-07-06 01:01:00;53;10;0
61926; ;T17d;2021-07-06 01:00:00;2021-07-06 01:01:00;54;10;0
61927;1511d;1496d;2021-07-06 00:59:00;2021-07-06 01:01:00;483;60;0
61928; ;T13a;2021-07-06 00:56:00;2021-07-06 01:01:00;78;10;0
61929; ;T5d;2021-07-06 00:56:00;2021-07-06 01:01:00;50;10;0
61930; ;T11d;2021-07-06 00:56:00;2021-07-06 01:01:00;82;10;0
61931; ;T27d;2021-07-06 00:56:00;2021-07-06 01:01:00;85;10;0
61932; ;T17d;2021-07-06 01:01:00;2021-07-06 01:01:00;54;10;0
61933; ;T8d;2021-07-06 00:56:00;2021-07-06 01:02:00;99;10;0
61934;1496d;1495d;2021-07-06 01:01:00;2021-07-06 01:02:00;483;60;0
61935; ;T4a;2021-06-06 18:02:00;2021-07-06 01:02:00;800;10;0
61936; ;T20a;2021-07-06 00:57:00;2021-07-06 01:02:00;57;10;0
61937;1495d;1494d;2021-07-06 01:02:00;2021-07-06 01:02:00;483;60;0
61938; ;T17d;2021-07-06 01:01:00;2021-07-06 01:02:00;54;10;0
61939;T20a;T20d;2021-07-06 01:02:00;2021-07-06 01:02:00;57;10;0
61940;T9a;T9d;2021-07-06 01:00:00;2021-07-06 01:02:00;66;10;0
61941;1415d;2260d;2021-07-06 01:00:00;2021-07-06 01:02:00;916;53;0
61942;1494d;1493d;2021-07-06 01:02:00;2021-07-06 01:03:00;483;60;0
61943; ;T31d;2021-07-06 00:57:00;2021-07-06 01:03:00;89;10;0
61944; ;T7d;2021-07-06 00:57:00;2021-07-06 01:03:00;87;10;0
61945; ;T12d;2021-07-06 00:58:00;2021-07-06 01:03:00;81;10;0
61946; ;T17d;2021-07-06 01:02:00;2021-07-06 01:03:00;54;10;0
61947;T4a;T5a;2021-07-06 01:02:00;2021-07-06 01:03:00;800;10;0
61948;2260d;1472d;2021-07-06 01:02:00;2021-07-06 01:03:00;916;53;0
61949;1493d;1431d;2021-07-06 01:03:00;2021-07-06 01:03:00;483;60;0
61950; ;T24d;2021-07-06 00:58:00;2021-07-06 01:03:00;92;10;0
61951; ;T10d;2021-07-06 00:58:00;2021-07-06 01:03:00;44;10;0
61952;T19d;T17d;2021-07-06 01:00:00;2021-07-06 01:03:00;141;10;0
61953; ;T2a;2021-07-06 00:58:00;2021-07-06 01:03:00;70;10;0
61954;1431d;1432d;2021-07-06 01:03:00;2021-07-06 01:04:00;483;60;0
61955;T2a;T2d;2021-07-06 01:03:00;2021-07-06 01:04:00;70;10;0
61956; ;T26a;2021-07-06 00:58:00;2021-07-06 01:04:00;98;10;0
61957;1472d;1475d;2021-07-06 01:03:00;2021-07-06 01:04:00;916;53;0
61958; ;T17d;2021-07-06 01:03:00;2021-07-06 01:04:00;54;10;0
61959; ;T26d;2021-07-06 00:59:00;2021-07-06 01:04:00;97;10;0
61960; ;T29d;2021-07-06 00:59:00;2021-07-06 01:04:00;94;10;0
61961; ;T4d;2021-07-06 00:59:00;2021-07-06 01:04:00;63;10;0
61962;1475d;1473d;2021-07-06 01:04:00;2021-07-06 01:04:00;916;53;0
61963;1432d;2262d;2021-07-06 01:04:00;2021-07-06 01:04:00;483;60;0
61964; ;T3d;2021-07-06 00:59:00;2021-07-06 01:04:00;96;10;0
61965;T16a;T16d;2021-07-06 01:01:00;2021-07-06 01:04:00;53;10;0
61966;T17d;T16d;2021-07-06 01:03:00;2021-07-06 01:04:00;141;10;0
61967; ;T17d;2021-07-06 01:04:00;2021-07-06 01:04:00;54;10;0
61968;T5a;T6a;2021-07-06 01:03:00;2021-07-06 01:05:00;800;10;0
61969; ;T19d;2021-07-06 01:00:00;2021-07-06 01:05:00;77;10;0
61970;1473d;2259d;2021-07-06 01:04:00;2021-07-06 01:05:00;916;53;0
61971; ;T15a;2021-07-06 01:00:00;2021-07-06 01:05:00;68;10;0
61972; ;T17d;2021-07-06 01:04:00;2021-07-06 01:05:00;54;10;0
61973;2262d;2261d;2021-07-06 01:04:00;2021-07-06 01:05:00;483;60;0
61974;T16d;T15d;2021-07-06 01:04:00;2021-07-06 01:06:00;141;10;0
61975;T6a;T7a;2021-07-06 01:05:00;2021-07-06 01:06:00;800;10;0
61976;2261d;1492d;2021-07-06 01:05:00;2021-07-06 01:06:00;483;60;0
61977; ;T17d;2021-07-06 01:05:00;2021-07-06 01:06:00;54;10;0
61978; ;T13a;2021-07-06 01:01:00;2021-07-06 01:06:00;78;10;0
61979; ;T5d;2021-07-06 01:01:00;2021-07-06 01:06:00;50;10;0
61980;T15d;T13d;2021-07-06 01:06:00;2021-07-06 01:06:00;141;10;0
61981;T7a;T8a;2021-07-06 01:06:00;2021-07-06 01:06:00;800;10;0
61982;1492d;2260d;2021-07-06 01:06:00;2021-07-06 01:06:00;483;60;0
61983; ;T11d;2021-07-06 01:01:00;2021-07-06 01:06:00;82;10;0
61984; ;T27d;2021-07-06 01:01:00;2021-07-06 01:06:00;85;10;0
61985; ;T17d;2021-07-06 01:06:00;2021-07-06 01:07:00;54;10;0
61986; ;T8d;2021-07-06 01:02:00;2021-07-06 01:07:00;99;10;0
61987;2260d;1472d;2021-07-06 01:06:00;2021-07-06 01:07:00;483;60;0
61988;T8a;T9a;2021-07-06 01:06:00;2021-07-06 01:07:00;800;10;0
61989; ;T20a;2021-07-06 01:02:00;2021-07-06 01:07:00;57;10;0
61990; ;T9a;2021-07-06 01:02:00;2021-07-06 01:07:00;66;10;0
61991; ;T17d;2021-07-06 01:07:00;2021-07-06 01:07:00;54;10;0
61992;T20a;T20d;2021-07-06 01:07:00;2021-07-06 01:07:00;57;10;0
61993;1472d;1475d;2021-07-06 01:07:00;2021-07-06 01:08:00;483;60;0
61994; ;T31d;2021-07-06 01:03:00;2021-07-06 01:08:00;89;10;0
61995; ;T7d;2021-07-06 01:03:00;2021-07-06 01:08:00;87;10;0
61996; ;T12d;2021-07-06 01:03:00;2021-07-06 01:08:00;81;10;0
61997; ;T17d;2021-07-06 01:07:00;2021-07-06 01:08:00;54;10;0
61998;T9a;T9d;2021-07-06 01:07:00;2021-07-06 01:08:00;66;10;0
61999; ;T24d;2021-07-06 01:03:00;2021-07-06 01:08:00;92;10;0
62000; ;T10d;2021-07-06 01:03:00;2021-07-06 01:08:00;44;10;0
62001; ;T2a;2021-07-06 01:04:00;2021-07-06 01:09:00;70;10;0
62002;1475d;1473d;2021-07-06 01:08:00;2021-07-06 01:09:00;483;60;0
62003;T2a;T2d;2021-07-06 01:09:00;2021-07-06 01:09:00;70;10;0
62004; ;T26a;2021-07-06 01:04:00;2021-07-06 01:09:00;98;10;0
62005; ;T17d;2021-07-06 01:08:00;2021-07-06 01:09:00;54;10;0
62006; ;T26d;2021-07-06 01:04:00;2021-07-06 01:09:00;97;10;0
62007;T9a;T11a;2021-07-06 01:07:00;2021-07-06 01:09:00;800;10;0
62008;T13d;T12d;2021-07-06 01:06:00;2021-07-06 01:09:00;141;10;0
62009; ;T29d;2021-07-06 01:04:00;2021-07-06 01:09:00;94;10;0
62010; ;T4d;2021-07-06 01:04:00;2021-07-06 01:09:00;63;10;0
62011;1473d;2259d;2021-07-06 01:09:00;2021-07-06 01:09:00;483;60;0
62012; ;T3d;2021-07-06 01:04:00;2021-07-06 01:10:00;96;10;0
62013; ;T17d;2021-07-06 01:09:00;2021-07-06 01:10:00;54;10;0
62014; ;T16d;2021-07-06 01:04:00;2021-07-06 01:10:00;53;10;0
62015; ;T19d;2021-07-06 01:05:00;2021-07-06 01:10:00;77;10;0
62016; ;T15a;2021-07-06 01:05:00;2021-07-06 01:10:00;68;10;0
62017; ;T17d;2021-07-06 01:10:00;2021-07-06 01:10:00;54;10;0
62018;T13a;T13d;2021-07-06 01:06:00;2021-07-06 01:11:00;78;10;0
62019;T11a;T13a;2021-07-06 01:09:00;2021-07-06 01:11:00;800;10;0
62020;T12d;T11d;2021-07-06 01:09:00;2021-07-06 01:11:00;141;10;0
62021; ;T5d;2021-07-06 01:06:00;2021-07-06 01:11:00;50;10;0
62022; ;T17d;2021-07-06 01:10:00;2021-07-06 01:11:00;54;10;0
62023; ;T11d;2021-07-06 01:06:00;2021-07-06 01:12:00;82;10;0
62024; ;T27d;2021-07-06 01:06:00;2021-07-06 01:12:00;85;10;0
62025;T11d;T10d;2021-07-06 01:11:00;2021-07-06 01:12:00;141;10;0
62026; ;T17d;2021-07-06 01:11:00;2021-07-06 01:12:00;54;10;0
62027; ;T8d;2021-07-06 01:07:00;2021-07-06 01:12:00;99;10;0
62028; ;T20a;2021-07-06 01:07:00;2021-07-06 01:13:00;57;10;0
62029; ;T17a;2021-07-06 01:12:00;2021-07-06 01:13:00;54;10;0
62030;T10d;T9d;2021-07-06 01:12:00;2021-07-06 01:13:00;141;10;0
62031;T20a;T20d;2021-07-06 01:13:00;2021-07-06 01:13:00;57;10;0
62032;T17a;T17d;2021-07-06 01:13:00;2021-07-06 01:13:00;54;10;0
62033; ;T7d;2021-07-06 01:08:00;2021-07-06 01:13:00;87;10;0
62034; ;T12d;2021-07-06 01:08:00;2021-07-06 01:13:00;81;10;0
62035;T9d;T8d;2021-07-06 01:13:00;2021-07-06 01:13:00;141;10;0
62036; ;T17d;2021-07-06 01:13:00;2021-07-06 01:13:00;54;10;0
62037; ;T9d;2021-07-06 01:08:00;2021-07-06 01:14:00;66;10;0
62038; ;T24d;2021-07-06 01:08:00;2021-07-06 01:14:00;92;10;0
62039; ;T10d;2021-07-06 01:08:00;2021-07-06 01:14:00;44;10;0
62040; ;T2a;2021-07-06 01:09:00;2021-07-06 01:14:00;70;10;0
62041; ;T26a;2021-07-06 01:09:00;2021-07-06 01:14:00;98;10;0
62042; ;T17d;2021-07-06 01:13:00;2021-07-06 01:14:00;54;10;0
62043; ;T26d;2021-07-06 01:09:00;2021-07-06 01:14:00;97;10;0
62044;T8d;T7d;2021-07-06 01:13:00;2021-07-06 01:14:00;141;10;0
62045;T2a;T2d;2021-07-06 01:14:00;2021-07-06 01:14:00;70;10;0
62046; ;T29d;2021-07-06 01:09:00;2021-07-06 01:15:00;94;10;0
62047; ;T3d;2021-07-06 01:10:00;2021-07-06 01:15:00;96;10;0
62048; ;T4d;2021-07-06 01:09:00;2021-07-06 01:15:00;63;10;0
62049; ;T17d;2021-07-06 01:14:00;2021-07-06 01:15:00;54;10;0
62050; ;T19d;2021-07-06 01:10:00;2021-07-06 01:15:00;77;10;0
62051; ;T15a;2021-07-06 01:10:00;2021-07-06 01:16:00;68;10;0
62052;T7d;T6d;2021-07-06 01:14:00;2021-07-06 01:16:00;141;10;0
62053; ;T17d;2021-07-06 01:15:00;2021-07-06 01:16:00;54;10;0
62054;T15a;T15d;2021-07-06 01:16:00;2021-07-06 01:16:00;68;10;0
62055; ;T13d;2021-07-06 01:11:00;2021-07-06 01:16:00;78;10;0
62056; ;T5d;2021-07-06 01:11:00;2021-07-06 01:16:00;50;10;0
62057; ;T17d;2021-07-06 01:16:00;2021-07-06 01:16:00;54;10;0
62058;T6d;T5d;2021-07-06 01:16:00;2021-07-06 01:17:00;141;10;0
62059; ;T17d;2021-07-06 01:16:00;2021-07-06 01:17:00;54;10;0
62060; ;T11d;2021-07-06 01:12:00;2021-07-06 01:17:00;82;10;0
62061; ;T27d;2021-07-06 01:12:00;2021-07-06 01:17:00;85;10;0
62062; ;T8d;2021-07-06 01:12:00;2021-07-06 01:18:00;99;10;0
62063;T5d;T4d;2021-07-06 01:17:00;2021-07-06 01:18:00;141;10;0
62064; ;T17d;2021-07-06 01:17:00;2021-07-06 01:18:00;54;10;0
62065; ;T20a;2021-07-06 01:13:00;2021-07-06 01:18:00;57;10;0
62066;T20a;T20d;2021-07-06 01:18:00;2021-07-06 01:18:00;57;10;0
62067; ;T12d;2021-07-06 01:13:00;2021-07-06 01:18:00;81;10;0
62068; ;T17d;2021-07-06 01:18:00;2021-07-06 01:18:00;54;10;0
62069; ;T7d;2021-07-06 01:13:00;2021-07-06 01:18:00;87;10;0
62070; ;T16a;2021-07-06 01:10:00;2021-07-06 01:19:00;53;10;0
62071; ;T9a;2021-07-06 01:14:00;2021-07-06 01:19:00;66;10;0
62072; ;T24d;2021-07-06 01:14:00;2021-07-06 01:19:00;92;10;0
62073; ;T10d;2021-07-06 01:14:00;2021-07-06 01:19:00;44;10;0
62074;T4d;T3d;2021-07-06 01:18:00;2021-07-06 01:19:00;141;10;0
62075; ;T17d;2021-07-06 01:18:00;2021-07-06 01:19:00;54;10;0
62076; ;T26a;2021-07-06 01:14:00;2021-07-06 01:20:00;98;10;0
62077; ;T2a;2021-07-06 01:14:00;2021-07-06 01:20:00;70;10;0
62078; ;T26d;2021-07-06 01:14:00;2021-07-06 01:20:00;97;10;0
62079;T2a;T2d;2021-07-06 01:20:00;2021-07-06 01:20:00;70;10;0
62080; ;T29d;2021-07-06 01:15:00;2021-07-06 01:20:00;94;10;0
62081; ;T3a;2021-07-06 01:15:00;2021-07-06 01:20:00;96;10;0
62082; ;T17d;2021-07-06 01:19:00;2021-07-06 01:20:00;54;10;0
62083;T3a;T3d;2021-07-06 01:20:00;2021-07-06 01:20:00;96;10;0
62084;T3d;T2d;2021-07-06 01:19:00;2021-07-06 01:20:00;141;10;0
62085; ;T19d;2021-07-06 01:15:00;2021-07-06 01:20:00;77;10;0
62086; ;T17d;2021-07-06 01:20:00;2021-07-06 01:21:00;54;10;0
62087; ;T15d;2021-07-06 01:16:00;2021-07-06 01:21:00;68;10;0
62088; ;T13a;2021-07-06 01:16:00;2021-07-06 01:21:00;78;10;0
62089; ;T22a;2021-07-06 00:50:00;2021-07-06 01:21:00;60;10;0
62090; ;T5d;2021-07-06 01:16:00;2021-07-06 01:22:00;50;10;0
62091; ;T17a;2021-07-06 01:21:00;2021-07-06 01:22:00;54;10;0
62092;T17a;T17d;2021-07-06 01:22:00;2021-07-06 01:22:00;54;10;0
62093; ;T22a;2021-07-06 01:11:00;2021-07-06 01:22:00;800;10;0
62094; ;T11d;2021-07-06 01:17:00;2021-07-06 01:22:00;82;10;0
62095; ;T17a;2021-07-06 01:22:00;2021-07-06 01:22:00;54;10;0
62096; ;T27d;2021-07-06 01:17:00;2021-07-06 01:22:00;85;10;0
62097;T17a;T17d;2021-07-06 01:22:00;2021-07-06 01:22:00;54;10;0
62098; ;T8d;2021-07-06 01:18:00;2021-07-06 01:23:00;99;10;0
62099; ;T17a;2021-07-06 01:22:00;2021-07-06 01:23:00;54;10;0
62100; ;T20a;2021-07-06 01:18:00;2021-07-06 01:23:00;57;10;0
62101;T17a;T17d;2021-07-06 01:23:00;2021-07-06 01:23:00;54;10;0
62102;T20a;T20d;2021-07-06 01:23:00;2021-07-06 01:23:00;57;10;0
62103;T16a;T16d;2021-07-06 01:19:00;2021-07-06 01:24:00;53;10;0
62104; ;T7d;2021-07-06 01:18:00;2021-07-06 01:24:00;87;10;0
62105; ;T9a;2021-07-06 01:19:00;2021-07-06 01:24:00;66;10;0
62106; ;T24d;2021-07-06 01:19:00;2021-07-06 01:24:00;92;10;0
62107; ;T10d;2021-07-06 01:19:00;2021-07-06 01:24:00;44;10;0
62108; ;T17a;2021-07-06 01:23:00;2021-07-06 01:24:00;54;10;0
62109;T17a;T17d;2021-07-06 01:24:00;2021-07-06 01:25:00;54;10;0
62110; ;T26a;2021-07-06 01:20:00;2021-07-06 01:25:00;98;10;0
62111; ;T26d;2021-07-06 01:20:00;2021-07-06 01:25:00;97;10;0
62112; ;T29d;2021-07-06 01:20:00;2021-07-06 01:25:00;94;10;0
62113; ;T3a;2021-07-06 01:20:00;2021-07-06 01:25:00;96;10;0
62114;T3a;T3d;2021-07-06 01:25:00;2021-07-06 01:25:00;96;10;0
62115;T22a;T25a;2021-07-06 01:22:00;2021-07-06 01:26:00;800;10;0
62116; ;T19d;2021-07-06 01:20:00;2021-07-06 01:26:00;77;10;0
62117; ;T15a;2021-07-06 01:21:00;2021-07-06 01:26:00;68;10;0
62118; ;T13a;2021-07-06 01:21:00;2021-07-06 01:26:00;78;10;0
62119;T25a;T26a;2021-07-06 01:26:00;2021-07-06 01:27:00;800;10;0
62120; ;T5d;2021-07-06 01:22:00;2021-07-06 01:27:00;50;10;0
62121; ;T22a;2021-07-06 01:21:00;2021-07-06 01:27:00;60;10;0
62122; ;T11d;2021-07-06 01:22:00;2021-07-06 01:27:00;82;10;0
62123; ;T27d;2021-07-06 01:22:00;2021-07-06 01:28:00;85;10;0
62124; ;T8d;2021-07-06 01:23:00;2021-07-06 01:28:00;99;10;0
62125; ;T20a;2021-07-06 01:23:00;2021-07-06 01:28:00;57;10;0
62126;T20a;T20d;2021-07-06 01:28:00;2021-07-06 01:29:00;57;10;0
62127; ;T17a;2021-07-06 01:25:00;2021-07-06 01:29:00;54;10;0
62128; ;T7d;2021-07-06 01:24:00;2021-07-06 01:29:00;87;10;0
62129; ;T9a;2021-07-06 01:24:00;2021-07-06 01:29:00;66;10;0
62130;T17a;T17d;2021-07-06 01:29:00;2021-07-06 01:29:00;54;10;0
62131; ;T24d;2021-07-06 01:24:00;2021-07-06 01:29:00;92;10;0
62132; ;T10d;2021-07-06 01:24:00;2021-07-06 01:29:00;44;10;0
62133; ;T17a;2021-07-06 01:29:00;2021-07-06 01:30:00;54;10;0
62134;T26a;T27a;2021-07-06 01:27:00;2021-07-06 01:30:00;800;10;0
62135;T17a;T17d;2021-07-06 01:30:00;2021-07-06 01:30:00;54;10;0
62136; ;T26a;2021-07-06 01:25:00;2021-07-06 01:30:00;98;10;0
62137; ;T29d;2021-07-06 01:25:00;2021-07-06 01:30:00;94;10;0
62138; ;T3a;2021-07-06 01:25:00;2021-07-06 01:30:00;96;10;0
62139;T3a;T3d;2021-07-06 01:30:00;2021-07-06 01:30:00;96;10;0
62140; ;T17d;2021-07-06 01:30:00;2021-07-06 01:31:00;54;10;0
62141; ;T19d;2021-07-06 01:26:00;2021-07-06 01:31:00;77;10;0
62142;T27a;T28a;2021-07-06 01:30:00;2021-07-06 01:31:00;800;10;0
62143; ;T15a;2021-07-06 01:26:00;2021-07-06 01:31:00;68;10;0
62144; ;T17d;2021-07-06 01:31:00;2021-07-06 01:32:00;54;10;0
62145; ;T13a;2021-07-06 01:26:00;2021-07-06 01:32:00;78;10;0
62146;T15a;T15d;2021-07-06 01:31:00;2021-07-06 01:32:00;68;10;0
62147; ;T11d;2021-07-06 01:27:00;2021-07-06 01:32:00;82;10;0
62148; ;T17d;2021-07-06 01:32:00;2021-07-06 01:32:00;54;10;0
62149; ;T8d;2021-07-06 01:28:00;2021-07-06 01:33:00;99;10;0
62150; ;T20a;2021-07-06 01:29:00;2021-07-06 01:34:00;57;10;0
62151;T20a;T20d;2021-07-06 01:34:00;2021-07-06 01:34:00;57;10;0
62152; ;T7d;2021-07-06 01:29:00;2021-07-06 01:34:00;87;10;0
62153; ;T27d;2021-07-06 01:28:00;2021-07-06 01:34:00;85;10;0
62154; ;T9a;2021-07-06 01:29:00;2021-07-06 01:34:00;66;10;0
62155; ;T16a;2021-07-06 01:24:00;2021-07-06 01:35:00;53;10;0
62156; ;T24d;2021-07-06 01:29:00;2021-07-06 01:35:00;92;10;0
62157; ;T10d;2021-07-06 01:29:00;2021-07-06 01:35:00;44;10;0
62158; ;T29d;2021-07-06 01:30:00;2021-07-06 01:35:00;94;10;0
62159; ;T3a;2021-07-06 01:30:00;2021-07-06 01:36:00;96;10;0
62160;T28a;T31d;2021-07-06 01:31:00;2021-07-06 01:36:00;800;10;0
62161;T3a;T3d;2021-07-06 01:36:00;2021-07-06 01:36:00;96;10;0
62162; ;T19d;2021-07-06 01:31:00;2021-07-06 01:36:00;77;10;0
62163; ;T17d;2021-07-06 01:32:00;2021-07-06 01:37:00;54;10;0
62164; ;T13a;2021-07-06 01:32:00;2021-07-06 01:37:00;78;10;0
62165; ;T11d;2021-07-06 01:32:00;2021-07-06 01:37:00;82;10;0
62166; ;T8d;2021-07-06 01:33:00;2021-07-06 01:39:00;99;10;0
62167; ;T20a;2021-07-06 01:34:00;2021-07-06 01:39:00;57;10;0
62168; ;T17d;2021-07-06 01:37:00;2021-07-06 01:39:00;54;10;0
62169;T20a;T20d;2021-07-06 01:39:00;2021-07-06 01:39:00;57;10;0
62170; ;T7d;2021-07-06 01:34:00;2021-07-06 01:39:00;87;10;0
62171; ;T9a;2021-07-06 01:34:00;2021-07-06 01:40:00;66;10;0
62172; ;T17d;2021-07-06 01:39:00;2021-07-06 01:40:00;54;10;0
62173; ;T10d;2021-07-06 01:35:00;2021-07-06 01:40:00;44;10;0
62174; ;T29d;2021-07-06 01:35:00;2021-07-06 01:40:00;94;10;0
62175; ;T17d;2021-07-06 01:40:00;2021-07-06 01:40:00;54;10;0
62176; ;T3a;2021-07-06 01:36:00;2021-07-06 01:41:00;96;10;0
62177;T3a;T3d;2021-07-06 01:41:00;2021-07-06 01:41:00;96;10;0
62178; ;T17d;2021-07-06 01:40:00;2021-07-06 01:41:00;54;10;0
62179; ;T19d;2021-07-06 01:36:00;2021-07-06 01:41:00;77;10;0
62180; ;T11d;2021-07-06 01:37:00;2021-07-06 01:42:00;82;10;0
62181; ;T16d;2021-07-06 01:35:00;2021-07-06 01:43:00;53;10;0
62182; ;T17d;2021-07-06 01:41:00;2021-07-06 01:43:00;54;10;0
62183; ;T27d;2021-07-06 01:36:00;2021-07-06 01:44:00;800;10;0
62184; ;T8d;2021-07-06 01:39:00;2021-07-06 01:44:00;99;10;0
62185; ;T20a;2021-07-06 01:39:00;2021-07-06 01:44:00;57;10;0
62186; ;T17d;2021-07-06 01:43:00;2021-07-06 01:44:00;54;10;0
62187;T20a;T20d;2021-07-06 01:44:00;2021-07-06 01:44:00;57;10;0
62188;T27d;T26d;2021-07-06 01:44:00;2021-07-06 01:45:00;800;10;0
62189; ;T9a;2021-07-06 01:40:00;2021-07-06 01:45:00;66;10;0
62190; ;T17d;2021-07-06 01:44:00;2021-07-06 01:45:00;54;10;0
62191; ;T10d;2021-07-06 01:40:00;2021-07-06 01:45:00;44;10;0
62192; ;T29d;2021-07-06 01:40:00;2021-07-06 01:46:00;94;10;0
62193; ;T17d;2021-07-06 01:45:00;2021-07-06 01:46:00;54;10;0
62194; ;T3a;2021-07-06 01:41:00;2021-07-06 01:46:00;96;10;0
62195;T3a;T3d;2021-07-06 01:46:00;2021-07-06 01:46:00;96;10;0
62196; ;T7d;2021-07-06 01:39:00;2021-07-06 01:46:00;87;10;0
62197; ;T17d;2021-07-06 01:46:00;2021-07-06 01:46:00;54;10;0
62198; ;T19d;2021-07-06 01:41:00;2021-07-06 01:47:00;77;10;0
62199;T26d;T25d;2021-07-06 01:45:00;2021-07-06 01:47:00;800;10;0
62200; ;T17d;2021-07-06 01:46:00;2021-07-06 01:47:00;54;10;0
62201; ;T11d;2021-07-06 01:42:00;2021-07-06 01:47:00;82;10;0
62202; ;T16d;2021-07-06 01:43:00;2021-07-06 01:48:00;53;10;0
62203; ;T17d;2021-07-06 01:47:00;2021-07-06 01:48:00;54;10;0
62204; ;T1a;2021-07-06 00:36:00;2021-07-06 01:48:00;95;10;0
62205;T25d;T24d;2021-07-06 01:47:00;2021-07-06 01:49:00;800;10;0
62206; ;T17d;2021-07-06 01:48:00;2021-07-06 01:49:00;54;10;0
62207; ;T20a;2021-07-06 01:44:00;2021-07-06 01:49:00;57;10;0
62208; ;T17d;2021-07-06 01:49:00;2021-07-06 01:50:00;54;10;0
62209;T20a;T20d;2021-07-06 01:49:00;2021-07-06 01:50:00;57;10;0
62210; ;T9a;2021-07-06 01:45:00;2021-07-06 01:50:00;66;10;0
62211; ;T17d;2021-07-06 01:50:00;2021-07-06 01:50:00;54;10;0
62212; ;T10d;2021-07-06 01:45:00;2021-07-06 01:50:00;44;10;0
62213; ;T29d;2021-07-06 01:46:00;2021-07-06 01:51:00;94;10;0
62214; ;T17d;2021-07-06 01:50:00;2021-07-06 01:51:00;54;10;0
62215; ;T3a;2021-07-06 01:46:00;2021-07-06 01:51:00;96;10;0
62216;T3a;T3d;2021-07-06 01:51:00;2021-07-06 01:51:00;96;10;0
62217; ;T7d;2021-07-06 01:46:00;2021-07-06 01:51:00;87;10;0
62218; ;T17d;2021-07-06 01:51:00;2021-07-06 01:52:00;54;10;0
62219; ;T19d;2021-07-06 01:47:00;2021-07-06 01:52:00;77;10;0
62220; ;T11d;2021-07-06 01:47:00;2021-07-06 01:52:00;82;10;0
62221; ;T17d;2021-07-06 01:52:00;2021-07-06 01:52:00;54;10;0
62222; ;T17d;2021-07-06 01:52:00;2021-07-06 01:53:00;54;10;0
62223; ;T1a;2021-07-06 01:48:00;2021-07-06 01:54:00;95;10;0
62224; ;T20a;2021-07-06 01:50:00;2021-07-06 01:55:00;57;10;0
62225;T20a;T20d;2021-07-06 01:55:00;2021-07-06 01:55:00;57;10;0
62226; ;T16d;2021-07-06 01:48:00;2021-07-06 01:56:00;53;10;0
62227; ;T10d;2021-07-06 01:50:00;2021-07-06 01:56:00;44;10;0
62228; ;T17d;2021-07-06 01:53:00;2021-07-06 01:56:00;54;10;0
62229; ;T29d;2021-07-06 01:51:00;2021-07-06 01:56:00;94;10;0
62230; ;T3a;2021-07-06 01:51:00;2021-07-06 01:57:00;96;10;0
62231;T3a;T3d;2021-07-06 01:57:00;2021-07-06 01:57:00;96;10;0
62232; ;T7d;2021-07-06 01:51:00;2021-07-06 01:57:00;87;10;0
62233; ;T17d;2021-07-06 01:56:00;2021-07-06 01:57:00;54;10;0
62234; ;T19d;2021-07-06 01:52:00;2021-07-06 01:57:00;77;10;0
62235; ;T11d;2021-07-06 01:52:00;2021-07-06 01:57:00;82;10;0
62236; ;T17d;2021-07-06 01:57:00;2021-07-06 01:58:00;54;10;0
62237; ;T13a;2021-07-06 01:49:00;2021-07-06 01:59:00;800;10;0
62238; ;T20a;2021-07-06 01:55:00;2021-07-06 02:00:00;57;10;0
62239;T20a;T20d;2021-07-06 02:00:00;2021-07-06 02:00:00;57;10;0
62240; ;T17d;2021-07-06 01:58:00;2021-07-06 02:01:00;54;10;0
62241;T13a;T12d;2021-07-06 01:59:00;2021-07-06 02:01:00;800;10;0
62242; ;T10d;2021-07-06 01:56:00;2021-07-06 02:01:00;44;10;0
62243; ;T17d;2021-07-06 02:01:00;2021-07-06 02:01:00;54;10;0
62244; ;T29d;2021-07-06 01:56:00;2021-07-06 02:01:00;94;10;0
62245; ;T7d;2021-07-06 01:57:00;2021-07-06 02:02:00;87;10;0
62246; ;T3a;2021-07-06 01:57:00;2021-07-06 02:02:00;96;10;0
62247;T3a;T3d;2021-07-06 02:02:00;2021-07-06 02:02:00;96;10;0
62248; ;T17d;2021-07-06 02:01:00;2021-07-06 02:02:00;54;10;0
62249; ;T19d;2021-07-06 01:57:00;2021-07-06 02:02:00;77;10;0
62250; ;T20a;2021-07-06 02:00:00;2021-07-06 02:05:00;57;10;0
62251;T20a;T20d;2021-07-06 02:05:00;2021-07-06 02:05:00;57;10;0
62252; ;T16a;2021-07-06 01:56:00;2021-07-06 02:06:00;53;10;0
62253; ;T10d;2021-07-06 02:01:00;2021-07-06 02:06:00;44;10;0
